SUBJECT,LABEL,DICE,HDRFDST,normalization,bias_correction,skull_stripping,registration,postprocessing,coordinates_feature,intensity_feature,gradient_intensity_feature
117122-PP,Hippocampus,0.5116503391107762,13.638181696985855,False,False,False,True,True,True,True,True
117122-PP,Amygdala,0.4433607118412047,13.076696830622021,False,False,False,True,True,True,True,True
117122-PP,Thalamus,0.7574101898647726,5.830951894845301,False,False,False,True,True,True,True,True
120111-PP,WhiteMatter,0.821448473919283,9.273618495495704,False,False,False,True,True,True,True,True
120111-PP,GreyMatter,0.652127372332304,10.954451150103322,False,False,False,True,True,True,True,True
120111-PP,Hippocampus,0.4974202626641651,11.0,False,False,False,True,True,True,True,True
120111-PP,Amygdala,0.5342454597279909,10.770329614269007,False,False,False,True,True,True,True,True
120111-PP,Thalamus,0.7258748447337988,13.416407864998739,False,False,False,True,True,True,True,True
122620-PP,WhiteMatter,0.8003925233834541,17.349351572897472,False,False,False,True,True,True,True,True
122620-PP,GreyMatter,0.6605927861932721,11.575836902790225,False,False,False,True,True,True,True,True
122620-PP,Hippocampus,0.47451427359715853,13.92838827718412,False,False,False,True,True,True,True,True
122620-PP,Amygdala,0.5156531973322872,13.038404810405298,False,False,False,True,True,True,True,True
122620-PP,Thalamus,0.7600840888188148,5.0990195135927845,False,False,False,True,True,True,True,True
124422-PP,WhiteMatter,0.7371841699119013,15.811388300841896,False,False,False,True,True,True,True,True
124422-PP,GreyMatter,0.6192735661425252,13.856406460551018,False,False,False,True,True,True,True,True
124422-PP,Hippocampus,0.527992576554284,10.295630140987,False,False,False,True,True,True,True,True
124422-PP,Amygdala,0.6292235000445752,11.180339887498949,False,False,False,True,True,True,True,True
124422-PP,Thalamus,0.7745698851513914,5.916079783099616,False,False,False,True,True,True,True,True
118528-PP,WhiteMatter,0.7406636819381376,13.92838827718412,False,False,False,True,True,True,True,True
118528-PP,GreyMatter,0.6420695019404475,12.083045973594572,False,False,False,True,True,True,True,True
118528-PP,Hippocampus,0.535120121409959,19.339079605813716,False,False,False,True,True,True,True,True
118528-PP,Amygdala,0.47212876238974266,15.684387141358123,False,False,False,True,True,True,True,True
118528-PP,Thalamus,0.747099363168455,6.4031242374328485,False,False,False,True,True,True,True,True
123117-PP,WhiteMatter,0.7513460023753263,23.0,False,False,False,True,True,True,True,True
123117-PP,GreyMatter,0.6110828902248129,16.401219466856727,False,False,False,True,True,True,True,True
123117-PP,Hippocampus,0.5277727519449973,14.45683229480096,False,False,False,True,True,True,True,True
123117-PP,Amygdala,0.48149335042461144,20.223748416156685,False,False,False,True,True,True,True,True
123117-PP,Thalamus,0.6658836176862893,60.74537019394976,False,False,False,True,True,True,True,True
122317-PP,WhiteMatter,0.7860157166054955,15.7797338380595,False,False,False,True,True,True,True,True
122317-PP,GreyMatter,0.6616934168605888,13.038404810405298,False,False,False,True,True,True,True,True
122317-PP,Hippocampus,0.5092956180282865,11.40175425099138,False,False,False,True,True,True,True,True
122317-PP,Amygdala,0.559346908824069,12.884098726725126,False,False,False,True,True,True,True,True
122317-PP,Thalamus,0.7431475425264099,6.082762530298219,False,False,False,True,True,True,True,True
123925-PP,WhiteMatter,0.8164766694333426,18.027756377319946,False,False,False,True,True,True,True,True
123925-PP,GreyMatter,0.6241727482286454,17.291616465790582,False,False,False,True,True,True,True,True
123925-PP,Hippocampus,0.4824961537423412,14.071247279470288,False,False,False,True,True,True,True,True
123925-PP,Amygdala,0.4968091122061556,11.575836902790225,False,False,False,True,True,True,True,True
123925-PP,Thalamus,0.7697946287519747,7.0,False,False,False,True,True,True,True,True
118932-PP,WhiteMatter,0.8112607276145345,13.92838827718412,False,False,False,True,True,True,True,True
118932-PP,GreyMatter,0.6701439350691408,10.770329614269007,False,False,False,True,True,True,True,True
118932-PP,Hippocampus,0.4754806237795319,11.789826122551595,False,False,False,True,True,True,True,True
118932-PP,Amygdala,0.48018267819279076,12.68857754044952,False,False,False,True,True,True,True,True
118932-PP,Thalamus,0.7699391758759531,5.830951894845301,False,False,False,True,True,True,True,True
