SUBJECT,LABEL,DICE,HDRFDST,normalization,bias_correction,skull_stripping,registration,postprocessing,coordinates_feature,intensity_feature,gradient_intensity_feature
122317-PP,Thalamus,0.7535966149506347,7.810249675906654,True,True,True,True,True,True,True,True
123925-PP,WhiteMatter,0.8407846009998012,3.0,True,True,True,True,True,True,True,True
123925-PP,GreyMatter,0.6657512488863936,3.605551275463989,True,True,True,True,True,True,True,True
123925-PP,Hippocampus,0.5346469622331691,11.74734012447073,True,True,True,True,True,True,True,True
123925-PP,Amygdala,0.49169225923301046,11.045361017187261,True,True,True,True,True,True,True,True
123925-PP,Thalamus,0.7716134418701732,13.74772708486752,True,True,True,True,True,True,True,True
118932-PP,WhiteMatter,0.8307055774999258,2.8284271247461903,True,True,True,True,True,True,True,True
118932-PP,GreyMatter,0.6942878236992612,4.0,True,True,True,True,True,True,True,True
118932-PP,Hippocampus,0.5193376806803498,10.816653826391969,True,True,True,True,True,True,True,True
118932-PP,Amygdala,0.4778605172551846,12.206555615733702,True,True,True,True,True,True,True,True
118932-PP,Thalamus,0.7520587442178847,13.45362404707371,True,True,True,True,True,True,True,True
