SUBJECT,LABEL,DICE,HDRFDST,normalization,bias_correction,skull_stripping,registration,postprocessing,coordinates_feature,intensity_feature,gradient_intensity_feature
117122-PP,Hippocampus,0.4396046988625769,14.45683229480096,False,True,False,False,True,True,True,True
117122-PP,Amygdala,0.34397163120567376,18.788294228055936,False,True,False,False,True,True,True,True
117122-PP,Thalamus,0.7283350197473643,9.16515138991168,False,True,False,False,True,True,True,True
120111-PP,WhiteMatter,0.8359396673667289,5.0,False,True,False,False,True,True,True,True
120111-PP,GreyMatter,0.6671038145338095,9.643650760992955,False,True,False,False,True,True,True,True
120111-PP,Hippocampus,0.4951588557964879,12.409673645990857,False,True,False,False,True,True,True,True
120111-PP,Amygdala,0.5167980091248444,39.45883931389772,False,True,False,False,True,True,True,True
120111-PP,Thalamus,0.7622528659245722,8.12403840463596,False,True,False,False,True,True,True,True
122620-PP,WhiteMatter,0.7991720164728191,15.84297951775486,False,True,False,False,True,True,True,True
122620-PP,GreyMatter,0.6532639894645228,10.862780491200215,False,True,False,False,True,True,True,True
122620-PP,Hippocampus,0.33717165460739323,13.30413469565007,False,True,False,False,True,True,True,True
122620-PP,Amygdala,0.41983247313647515,14.696938456699069,False,True,False,False,True,True,True,True
122620-PP,Thalamus,0.680488232202301,9.273618495495704,False,True,False,False,True,True,True,True
124422-PP,WhiteMatter,0.748760445371544,15.066519173319364,False,True,False,False,True,True,True,True
124422-PP,GreyMatter,0.6215991564971939,12.36931687685298,False,True,False,False,True,True,True,True
124422-PP,Hippocampus,0.4683687302304564,12.409673645990857,False,True,False,False,True,True,True,True
124422-PP,Amygdala,0.5966767371601208,11.313708498984761,False,True,False,False,True,True,True,True
124422-PP,Thalamus,0.779467926726649,11.224972160321824,False,True,False,False,True,True,True,True
118528-PP,WhiteMatter,0.7622154602375797,13.379088160259652,False,True,False,False,True,True,True,True
118528-PP,GreyMatter,0.6373181904703931,11.40175425099138,False,True,False,False,True,True,True,True
118528-PP,Hippocampus,0.47377543330821403,17.72004514666935,False,True,False,False,True,True,True,True
118528-PP,Amygdala,0.499797269901338,24.779023386727733,False,True,False,False,True,True,True,True
118528-PP,Thalamus,0.7307019132114189,5.656854249492381,False,True,False,False,True,True,True,True
123117-PP,WhiteMatter,0.7479401022472254,21.93171219946131,False,True,False,False,True,True,True,True
123117-PP,GreyMatter,0.5957086823832269,18.110770276274835,False,True,False,False,True,True,True,True
123117-PP,Hippocampus,0.2710211190942739,19.209372712298546,False,True,False,False,True,True,True,True
123117-PP,Amygdala,0.3492250922509225,19.339079605813716,False,True,False,False,True,True,True,True
123117-PP,Thalamus,0.42960330464080493,53.225933528685054,False,True,False,False,True,True,True,True
122317-PP,WhiteMatter,0.8050041246299023,13.341664064126334,False,True,False,False,True,True,True,True
122317-PP,GreyMatter,0.6730002038874541,11.532562594670797,False,True,False,False,True,True,True,True
122317-PP,Hippocampus,0.46080290165691207,13.601470508735444,False,True,False,False,True,True,True,True
122317-PP,Amygdala,0.599818394084836,14.247806848775006,False,True,False,False,True,True,True,True
122317-PP,Thalamus,0.6591306520109917,10.198039027185569,False,True,False,False,True,True,True,True
123925-PP,WhiteMatter,0.8140770830119674,16.881943016134134,False,True,False,False,True,True,True,True
123925-PP,GreyMatter,0.6149278336319945,16.401219466856727,False,True,False,False,True,True,True,True
123925-PP,Hippocampus,0.37430714052820346,15.297058540778355,False,True,False,False,True,True,True,True
123925-PP,Amygdala,0.5370173574211832,12.328828005937952,False,True,False,False,True,True,True,True
123925-PP,Thalamus,0.701715870356462,10.0,False,True,False,False,True,True,True,True
118932-PP,WhiteMatter,0.8232645129172442,12.041594578792296,False,True,False,False,True,True,True,True
118932-PP,GreyMatter,0.6781045812427031,9.486832980505138,False,True,False,False,True,True,True,True
118932-PP,Hippocampus,0.3995013316711056,13.92838827718412,False,True,False,False,True,True,True,True
118932-PP,Amygdala,0.4258064516129032,19.209372712298546,False,True,False,False,True,True,True,True
118932-PP,Thalamus,0.7430329352153456,7.54983443527075,False,True,False,False,True,True,True,True
