SUBJECT,LABEL,DICE,HDRFDST,normalization,bias_correction,skull_stripping,registration,postprocessing,coordinates_feature,intensity_feature,gradient_intensity_feature
123117,WhiteMatter,0.8490453536023125,5.0990195135927845,False,False,True,False,True,True,True,True
123117,GreyMatter,0.6878174742271134,5.744562646538029,False,False,True,False,True,True,True,True
123117,Hippocampus,0.298345994807193,19.209372712298546,False,False,True,False,True,True,True,True
123117,Amygdala,0.4300954519932622,14.7648230602334,False,False,True,False,True,True,True,True
123117,Thalamus,0.41245535932684313,14.035668847618199,False,False,True,False,True,True,True,True
122317,WhiteMatter,0.7847509283087595,4.0,False,False,True,False,True,True,True,True
122317,GreyMatter,0.7270469496707859,2.23606797749979,False,False,True,False,True,True,True,True
122317,Hippocampus,0.4824263282426328,14.142135623730951,False,False,True,False,True,True,True,True
122317,Amygdala,0.6194174757281553,16.15549442140351,False,False,True,False,True,True,True,True
122317,Thalamus,0.6634950030333024,10.04987562112089,False,False,True,False,True,True,True,True
123925,WhiteMatter,0.8291890126728545,3.0,False,False,True,False,True,True,True,True
123925,GreyMatter,0.725050575514475,2.0,False,False,True,False,True,True,True,True
123925,Hippocampus,0.4041227062223615,14.491376746189438,False,False,True,False,True,True,True,True
123925,Amygdala,0.5547720977083858,13.92838827718412,False,False,True,False,True,True,True,True
123925,Thalamus,0.7240462462283034,9.273618495495704,False,False,True,False,True,True,True,True
118932,WhiteMatter,0.8312409319791756,3.0,False,False,True,False,True,True,True,True
118932,GreyMatter,0.7330068788620729,2.23606797749979,False,False,True,False,True,True,True,True
118932,Hippocampus,0.43986685926018965,13.784048752090222,False,False,True,False,True,True,True,True
118932,Amygdala,0.4664047547093785,15.165750888103101,False,False,True,False,True,True,True,True
118932,Thalamus,0.7460480827593486,8.246211251235321,False,False,True,False,True,True,True,True
118730-PP,WhiteMatter,0.8145620940485959,5.196152422706632,False,False,True,False,True,True,True,True
