SUBJECT,LABEL,DICE,HDRFDST,normalization,bias_correction,skull_stripping,registration,postprocessing,coordinates_feature,intensity_feature,gradient_intensity_feature
124422-PP,GreyMatter,0.5794681957852459,12.884098726725126,True,False,False,False,True,True,True,True
124422-PP,Hippocampus,0.36734934433475763,13.490737563232042,True,False,False,False,True,True,True,True
124422-PP,Amygdala,0.46964555052790347,11.489125293076057,True,False,False,False,True,True,True,True
124422-PP,Thalamus,0.7506551853238488,11.045361017187261,True,False,False,False,True,True,True,True
118528-PP,WhiteMatter,0.7941634899442387,15.132745950421556,True,False,False,False,True,True,True,True
118528-PP,GreyMatter,0.5386985910491674,12.165525060596439,True,False,False,False,True,True,True,True
118528-PP,Hippocampus,0.33377348908075166,13.2664991614216,True,False,False,False,True,True,True,True
118528-PP,Amygdala,0.33628463682570914,13.416407864998739,True,False,False,False,True,True,True,True
118528-PP,Thalamus,0.6873419855048036,7.810249675906654,True,False,False,False,True,True,True,True
123117-PP,WhiteMatter,0.7304320436768335,21.77154105707724,True,False,False,False,True,True,True,True
123117-PP,GreyMatter,0.5435953166820257,20.639767440550294,True,False,False,False,True,True,True,True
123117-PP,Hippocampus,0.22701159678858163,20.615528128088304,True,False,False,False,True,True,True,True
123117-PP,Amygdala,0.23512680730030813,15.297058540778355,True,False,False,False,True,True,True,True
123117-PP,Thalamus,0.44565431288947194,18.027756377319946,True,False,False,False,True,True,True,True
122317-PP,WhiteMatter,0.8230362581231656,10.862780491200215,True,False,False,False,True,True,True,True
122317-PP,GreyMatter,0.6214137620066751,12.041594578792296,True,False,False,False,True,True,True,True
122317-PP,Hippocampus,0.34846858999908026,13.601470508735444,True,False,False,False,True,True,True,True
122317-PP,Amygdala,0.47294548413344184,15.297058540778355,True,False,False,False,True,True,True,True
122317-PP,Thalamus,0.5885590721446825,12.041594578792296,True,False,False,False,True,True,True,True
123925-PP,WhiteMatter,0.7970532408210774,17.029386365926403,True,False,False,False,True,True,True,True
123925-PP,GreyMatter,0.5758402695774891,15.524174696260024,True,False,False,False,True,True,True,True
123925-PP,Hippocampus,0.3128081577767817,12.84523257866513,True,False,False,False,True,True,True,True
123925-PP,Amygdala,0.44494076519712566,11.74734012447073,True,False,False,False,True,True,True,True
123925-PP,Thalamus,0.6503150903433308,10.63014581273465,True,False,False,False,True,True,True,True
118932-PP,WhiteMatter,0.8216094594009873,6.0,True,False,False,False,True,True,True,True
118932-PP,GreyMatter,0.6498144179927193,10.63014581273465,True,False,False,False,True,True,True,True
118932-PP,Hippocampus,0.37532105875037175,12.806248474865697,True,False,False,False,True,True,True,True
118932-PP,Amygdala,0.4078980254936266,13.19090595827292,True,False,False,False,True,True,True,True
118932-PP,Thalamus,0.7288454865414168,8.06225774829855,True,False,False,False,True,True,True,True
