SUBJECT,LABEL,DICE,HDRFDST,normalization,bias_correction,skull_stripping,registration,postprocessing,coordinates_feature,intensity_feature,gradient_intensity_feature
118730,WhiteMatter,0.8189249376591857,16.73320053068151,False,False,False,False,True,True,True,True
118730,GreyMatter,0.6816008209338122,11.74734012447073,False,False,False,False,True,True,True,True
118730,Hippocampus,0.40091991499519664,13.152946437965905,False,False,False,False,True,True,True,True
118730,Amygdala,0.4438978882198287,13.152946437965905,False,False,False,False,True,True,True,True
118730,Thalamus,0.7234502513105983,13.0,False,False,False,False,True,True,True,True
117122,WhiteMatter,0.8241782174939152,13.038404810405298,False,False,False,False,True,True,True,True
117122,GreyMatter,0.7052567433472365,10.63014581273465,False,False,False,False,True,True,True,True
117122,Hippocampus,0.45584564795372606,14.89966442575134,False,False,False,False,True,True,True,True
117122,Amygdala,0.3492718133780126,20.223748416156685,False,False,False,False,True,True,True,True
117122,Thalamus,0.7366861913418165,9.797958971132712,False,False,False,False,True,True,True,True
120111,WhiteMatter,0.8199627368635463,10.770329614269007,False,False,False,False,True,True,True,True
120111,GreyMatter,0.7089138565405009,9.643650760992955,False,False,False,False,True,True,True,True
120111,Hippocampus,0.5219765003758358,13.564659966250536,False,False,False,False,True,True,True,True
120111,Amygdala,0.5284116331096197,40.422765862815474,False,False,False,False,True,True,True,True
120111,Thalamus,0.7790891818757557,10.04987562112089,False,False,False,False,True,True,True,True
122620,WhiteMatter,0.7967880936775301,15.937377450509228,False,False,False,False,True,True,True,True
122620,GreyMatter,0.7098292881111095,11.0,False,False,False,False,True,True,True,True
122620,Hippocampus,0.3717539015233781,13.152946437965905,False,False,False,False,True,True,True,True
122620,Amygdala,0.44358047016274865,18.24828759089466,False,False,False,False,True,True,True,True
122620,Thalamus,0.6874285370403803,10.63014581273465,False,False,False,False,True,True,True,True
124422,WhiteMatter,0.7097289371573854,16.09347693943108,False,False,False,False,True,True,True,True
124422,GreyMatter,0.6373057825619866,12.24744871391589,False,False,False,False,True,True,True,True
124422,Hippocampus,0.4991925800173906,12.806248474865697,False,False,False,False,True,True,True,True
124422,Amygdala,0.5814259405419626,17.88854381999832,False,False,False,False,True,True,True,True
124422,Thalamus,0.7909608302644794,11.40175425099138,False,False,False,False,True,True,True,True
118528,WhiteMatter,0.734354699254204,14.798648586948742,False,False,False,False,True,True,True,True
118528,GreyMatter,0.6452868990262072,11.40175425099138,False,False,False,False,True,True,True,True
118528,Hippocampus,0.48651295653948173,17.11724276862369,False,False,False,False,True,True,True,True
118528,Amygdala,0.45875251509054327,27.874719729532707,False,False,False,False,True,True,True,True
118528,Thalamus,0.7501826846703733,6.782329983125268,False,False,False,False,True,True,True,True
123117,WhiteMatter,0.7835594332182234,21.863211109075447,False,False,False,False,True,True,True,True
123117,GreyMatter,0.6442521182805908,18.24828759089466,False,False,False,False,True,True,True,True
123117,Hippocampus,0.3117122656009837,18.788294228055936,False,False,False,False,True,True,True,True
123117,Amygdala,0.3615784169315451,44.82186966202994,False,False,False,False,True,True,True,True
123117,Thalamus,0.41505087348819353,53.693575034635195,False,False,False,False,True,True,True,True
122317,WhiteMatter,0.7738731720081594,14.45683229480096,False,False,False,False,True,True,True,True
122317,GreyMatter,0.6990940983211861,11.40175425099138,False,False,False,False,True,True,True,True
122317,Hippocampus,0.5004069820023515,13.601470508735444,False,False,False,False,True,True,True,True
122317,Amygdala,0.6067139737991266,16.401219466856727,False,False,False,False,True,True,True,True
122317,Thalamus,0.6740399584846912,10.723805294763608,False,False,False,False,True,True,True,True
123925,WhiteMatter,0.7986726441311891,17.804493814764857,False,False,False,False,True,True,True,True
123925,GreyMatter,0.6664896024981102,16.0312195418814,False,False,False,False,True,True,True,True
123925,Hippocampus,0.41779413356423856,15.84297951775486,False,False,False,False,True,True,True,True
123925,Amygdala,0.5452978828163466,15.297058540778355,False,False,False,False,True,True,True,True
123925,Thalamus,0.727800102728344,10.954451150103322,False,False,False,False,True,True,True,True
118932,WhiteMatter,0.8156687076750625,14.035668847618199,False,False,False,False,True,True,True,True
118932,GreyMatter,0.7215573922341646,9.899494936611665,False,False,False,False,True,True,True,True
118932,Hippocampus,0.44985664121645563,13.892443989449804,False,False,False,False,True,True,True,True
118932,Amygdala,0.4500967117988395,43.0,False,False,False,False,True,True,True,True
118932,Thalamus,0.7517598122866894,8.602325267042627,False,False,False,False,True,True,True,True
118730-PP,WhiteMatter,0.7921944483927955,16.76305461424021,False,False,False,False,True,True,True,True
118730-PP,GreyMatter,0.6262556277625466,12.083045973594572,False,False,False,False,True,True,True,True
118730-PP,Hippocampus,0.36047791227794374,12.806248474865697,False,False,False,False,True,True,True,True
118730-PP,Amygdala,0.42147778569731525,12.84523257866513,False,False,False,False,True,True,True,True
118730-PP,Thalamus,0.7126847064381512,11.489125293076057,False,False,False,False,True,True,True,True
117122-PP,WhiteMatter,0.8276784588023781,10.099504938362077,False,False,False,False,True,True,True,True
117122-PP,GreyMatter,0.6461590087145869,10.63014581273465,False,False,False,False,True,True,True,True
117122-PP,Hippocampus,0.44035324053285435,14.696938456699069,False,False,False,False,True,True,True,True
117122-PP,Amygdala,0.3438165050839442,18.973665961010276,False,False,False,False,True,True,True,True
117122-PP,Thalamus,0.7265912720398918,9.219544457292887,False,False,False,False,True,True,True,True
120111-PP,WhiteMatter,0.8356451714906086,5.385164807134504,False,False,False,False,True,True,True,True
120111-PP,GreyMatter,0.6679482310422986,9.539392014169456,False,False,False,False,True,True,True,True
120111-PP,Hippocampus,0.4956776611137907,11.74734012447073,False,False,False,False,True,True,True,True
120111-PP,Amygdala,0.5279882154882155,40.620192023179804,False,False,False,False,True,True,True,True
120111-PP,Thalamus,0.763480868551119,8.0,False,False,False,False,True,True,True,True
122620-PP,WhiteMatter,0.7989633298123489,16.0312195418814,False,False,False,False,True,True,True,True
122620-PP,GreyMatter,0.6547534098554507,10.816653826391969,False,False,False,False,True,True,True,True
122620-PP,Hippocampus,0.33844239579209323,12.884098726725126,False,False,False,False,True,True,True,True
122620-PP,Amygdala,0.41965268953833124,15.0,False,False,False,False,True,True,True,True
122620-PP,Thalamus,0.6839567160668079,8.717797887081348,False,False,False,False,True,True,True,True
124422-PP,WhiteMatter,0.7471015352959798,15.264337522473747,False,False,False,False,True,True,True,True
124422-PP,GreyMatter,0.6202844370205606,12.529964086141668,False,False,False,False,True,True,True,True
124422-PP,Hippocampus,0.47144427180050785,12.206555615733702,False,False,False,False,True,True,True,True
124422-PP,Amygdala,0.5975994946304485,11.445523142259598,False,False,False,False,True,True,True,True
124422-PP,Thalamus,0.7780012978585334,7.810249675906654,False,False,False,False,True,True,True,True
118528-PP,WhiteMatter,0.7629517480666165,13.341664064126334,False,False,False,False,True,True,True,True
118528-PP,GreyMatter,0.6373662233593204,11.489125293076057,False,False,False,False,True,True,True,True
118528-PP,Hippocampus,0.47567935296118524,15.066519173319364,False,False,False,False,True,True,True,True
118528-PP,Amygdala,0.5082752017507864,37.134889255254286,False,False,False,False,True,True,True,True
118528-PP,Thalamus,0.7322767965158481,5.744562646538029,False,False,False,False,True,True,True,True
123117-PP,WhiteMatter,0.7523641256654771,21.95449840010015,False,False,False,False,True,True,True,True
123117-PP,GreyMatter,0.5997166161761698,18.110770276274835,False,False,False,False,True,True,True,True
123117-PP,Hippocampus,0.27220567624386827,18.708286933869708,False,False,False,False,True,True,True,True
123117-PP,Amygdala,0.3469210754553339,47.43416490252569,False,False,False,False,True,True,True,True
123117-PP,Thalamus,0.42765310090819664,52.87721626560914,False,False,False,False,True,True,True,True
122317-PP,WhiteMatter,0.8041897665239739,13.30413469565007,False,False,False,False,True,True,True,True
122317-PP,GreyMatter,0.6733808461809198,11.575836902790225,False,False,False,False,True,True,True,True
122317-PP,Hippocampus,0.466073740030899,13.601470508735444,False,False,False,False,True,True,True,True
122317-PP,Amygdala,0.6005943920403153,14.491376746189438,False,False,False,False,True,True,True,True
122317-PP,Thalamus,0.6592797783933518,10.0,False,False,False,False,True,True,True,True
123925-PP,WhiteMatter,0.8135279488877449,17.029386365926403,False,False,False,False,True,True,True,True
123925-PP,GreyMatter,0.6154792989119199,16.186414056238647,False,False,False,False,True,True,True,True
123925-PP,Hippocampus,0.37539205436487194,14.594519519326424,False,False,False,False,True,True,True,True
123925-PP,Amygdala,0.536136041568257,13.341664064126334,False,False,False,False,True,True,True,True
123925-PP,Thalamus,0.7034713992542706,10.04987562112089,False,False,False,False,True,True,True,True
118932-PP,WhiteMatter,0.8228330525078817,12.36931687685298,False,False,False,False,True,True,True,True
118932-PP,GreyMatter,0.6780972965570419,9.486832980505138,False,False,False,False,True,True,True,True
118932-PP,Hippocampus,0.40322534526634835,13.601470508735444,False,False,False,False,True,True,True,True
118932-PP,Amygdala,0.4273565482051741,43.18564576337837,False,False,False,False,True,True,True,True
118932-PP,Thalamus,0.7396090534979424,7.615773105863909,False,False,False,False,True,True,True,True
